AirlineName,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Airline Name_Qatar airlines,0.01311909,0.00093716383,-0.010828674,-0.04888275,0.025136318,0.018677656,-0.008836113,-0.015038978,-0.037110984,-0.049054146,-0.032004617,0.0081942305,-0.005627323,0.01802304,0.031255808,-0.048040546,0.035878647,-0.035986803,-0.025742864,-0.036927234,0.027185071,-0.0018525608,0.028142702,0.042664137,0.010545064,-0.048444938,-0.04096694,0.038069773,-0.0063223466,0.031469885,-0.0007250905,0.029652905,-0.021627594,-0.019057382,-0.02820809,-0.028456856,-0.0372288,-0.035535216,0.0010269172,0.010725081,0.04606739,-0.049136568,0.0158563,0.019400839,0.0016483553,0.018172372,-0.026182938,-0.017212152,0.0034536012,-0.047531176
Airline Name_Republic Airways,-0.002338849,-0.011849176,-0.02514161,-0.0065461174,-0.04945426,-0.014582656,0.03427731,0.03310081,0.023950402,0.009917248,-0.04796208,0.024121199,-0.038949348,-0.04289323,0.030719746,-0.035046183,-0.0056476817,-0.007462371,-0.0021468177,0.044507537,0.0329032,-0.017102253,0.012824725,-0.007938363,-0.04397272,0.019065525,-0.016298197,0.020384755,-0.009951424,-0.004388284,-0.047317293,0.010084521,-0.020250345,-0.022290481,0.03902546,-0.012971949,0.016849045,0.038471524,-0.017050803,-0.046973348,0.033776972,-0.013344385,0.037254576,0.036651198,0.036781672,0.02120341,-0.0139327645,-0.028914714,0.008208372,-0.047475662
Airline Name_Royal Dutch Airlines  ,-0.012287356,0.03617424,0.028815065,0.006474316,0.0060612075,-0.03237133,0.020314123,0.02303772,0.0383343,-0.030446637,-0.03492849,0.040737044,-0.003061425,0.027001072,0.033111367,0.027255919,0.004843939,0.02148075,-0.033731475,-0.0009052381,-0.011407934,-0.038238168,0.035710882,-0.0078417435,-0.01045718,-0.018011868,-0.02876432,0.017120589,-0.036636304,0.008180749,-0.038303994,0.041694533,0.018637564,0.046221305,-0.027517235,0.047479045,-0.041908763,-0.024592984,-0.034288667,-0.019084359,-0.04461032,0.022576157,-0.015209209,-0.036453046,0.018071834,-0.049647164,0.03486346,-0.016769446,0.02374557,-0.031164467
Airline Name_Royal Jordanian Airline  ,0.03175539,-0.03212856,0.04771925,-0.005274605,-0.047027756,0.0070629343,-0.020151544,0.037431788,-0.006809961,-0.044339467,-0.044014074,-0.015291393,-0.035671365,0.026045095,-0.0029805303,-0.038989663,0.04820932,-0.041667677,0.0295691,0.032306578,0.030920114,-0.016046166,0.017751489,-0.025624705,0.018846061,-0.048285294,0.037260782,-0.0060583577,-0.024875809,-0.029593969,0.04987326,-0.042125843,-0.048018694,0.039799992,-0.035918772,-0.011518836,0.021320175,0.028683808,-0.0055794343,-0.035550416,0.04924755,-0.048104476,-0.02254417,-0.030505622,-0.030960655,0.04417452,0.011118948,-0.0036633015,-0.019243991,-0.016081966
Airline Name_Santa Barbara Airlines,-0.045631696,-0.030012263,0.028782036,-0.014806949,0.017648686,-0.017934345,0.025793578,0.0037167445,-0.0122457035,0.026933882,0.018519413,0.008101441,0.01194986,0.041433346,-0.042953372,-0.002415873,-0.0068432316,0.045481686,0.018938135,-0.009089898,-0.00030207634,0.028233398,0.03956523,-0.046498813,0.023338053,-0.020847023,0.0026450045,-0.024454463,-0.026961995,-0.0019912608,-0.04379145,0.0198198,0.0058575645,-0.03340794,-0.029789865,0.016960207,-0.03892698,0.02773616,-0.0048587434,-0.018956138,0.043295268,-0.0345235,0.005145896,0.01650684,-0.027402675,-0.006794654,-0.03590213,0.007009171,-0.026027525,0.025418375
Airline Name_Sata,-0.049532272,0.012063123,0.013925161,0.030920852,0.0032655112,0.042324673,0.011031758,-0.046439838,-0.019089414,0.012266468,0.034053754,-0.01590667,0.01661719,0.01224903,0.04961988,-0.040061794,0.026800048,0.049706075,0.045257036,-0.030773902,-0.022892822,-0.036804985,0.027921055,-0.032614864,0.022961404,-0.0061590895,0.007242836,-0.0481442,-0.0050118677,0.004098855,0.04305539,0.0106167905,0.009977259,-0.041168105,0.0165152,0.03379995,-0.0017314181,-0.039423455,0.046896305,-0.02309686,-0.040650953,0.005663287,0.032646183,0.002453722,0.002775479,-0.04040278,0.030254554,0.013285007,-0.017746449,0.017630924
Airline Name_Scandinavian Airlines Systems  ,0.015454281,-0.02974689,-0.006073892,0.04095987,-0.0046650544,0.045331385,-0.028488386,0.01904248,-1.2300909e-05,0.04159588,0.027875353,0.011548005,0.034074213,0.00087276846,-0.03560699,-0.040991593,0.04624292,0.039034728,0.0073635466,0.040128123,0.01720592,0.011471201,0.048341464,-0.046090793,0.041263033,-0.04353681,0.022254933,0.014503662,0.035166685,0.007844545,0.040979777,0.019375693,0.009447157,0.036397506,-0.017273474,0.015733626,0.008166492,-0.026637245,0.0044367686,0.04660357,-0.013202559,-0.036280226,0.0058155768,0.035990346,-0.008878399,0.0058571696,-0.036812533,-0.03700149,-0.0062099695,-0.018333733
Airline Name_Silverjet,-0.04106009,0.026205052,0.008266818,-0.03127875,-0.04141171,-0.006875634,0.040991355,-0.0064371936,0.013137784,-0.01503681,-0.029476,0.018056545,0.0044712536,0.004560791,-0.036697578,0.035467897,-0.03499321,0.04783887,-0.03405782,0.03503933,-0.043644477,0.010403432,0.04816034,0.049164925,-0.0061995387,-0.039403606,0.043825936,-0.024060214,-0.0015538558,0.048301134,-0.020311821,0.033928934,0.016399328,0.036668252,-0.041889083,-0.0122351535,0.01568332,0.020168338,-0.03686557,-0.037572253,-0.011352442,-0.022748077,-0.022637976,0.021835338,-0.008762635,0.044702236,0.011699975,0.007340383,-0.040013194,-0.04019624
Airline Name_Singapore Airlines  ,-0.03551408,-0.007314563,0.022487435,0.01388048,0.0008395426,-0.02177521,-0.024561381,0.006963037,0.03693456,0.034715664,-0.0329085,0.0032365546,-0.013888836,-0.022379387,-0.047418118,-0.0012323372,-0.008718014,-0.0016735792,-0.046499133,-0.0156005025,0.018746827,0.0064425245,0.009318102,0.022631,-0.012854505,-0.031056488,-0.024195565,-0.04446398,0.017702173,0.03466257,0.04008479,-0.03353093,-0.044835746,-0.022056544,-0.03381928,0.047353256,-0.046809386,0.0011892915,-0.0362358,-0.032193795,0.04580838,-0.028877163,0.02876899,-0.0028986111,-0.045301702,0.023672689,0.013325896,-0.030099452,0.018954586,-0.047369875
Airline Name_Skywest Airlines Inc USA  ,-0.029400254,0.04645505,-0.018528976,-0.03994169,-0.0020417795,-0.03228589,-0.030367458,-0.049052667,0.017263625,-0.031738654,0.02284861,0.026988935,-0.003205575,0.018605236,0.0314073,0.031608377,0.0065124035,0.02858914,0.0017637014,-0.005108308,-0.021665288,0.020379294,0.017198134,-0.022044731,-0.023027504,-0.0010097027,0.020692755,0.030026626,-0.007276643,-0.0053956024,0.049260546,-0.021692539,0.018685732,-0.012944065,0.030532215,-0.034847535,0.04682732,-0.044145763,0.004302956,-0.004195012,-0.025103105,-0.00057599694,-0.019891704,-0.009772409,0.021936927,-0.021118939,0.029772926,0.0350296,0.032169927,0.037541065
Airline Name_South African Airways  ,0.046107862,-0.042307116,-0.011346329,0.00056459755,0.020270918,0.029796984,-0.044920634,-0.016409159,0.04624084,-0.033312283,0.04480504,0.02390064,-0.014876485,0.017156038,-0.045051195,0.031460356,0.006831359,-0.038881432,-0.03017391,0.016485695,-0.004263364,0.04601312,-0.04793134,-0.041221477,0.034956407,0.049467873,0.026115071,-0.042247962,-0.001872398,0.038571883,0.025715556,0.0014235601,0.028531421,0.018623482,0.022650052,0.04809692,0.04050121,-0.0041381605,-0.02411418,0.022023391,-0.03445219,-0.022213137,0.0008532405,0.02858514,0.032362666,0.047756042,-0.0325258,-0.033554673,-0.025138104,0.044187132
Airline Name_Southeast Airlines,-0.04889381,-0.015776169,0.041282903,-0.005255364,-0.01878438,-0.01189376,0.049473595,0.027739856,-0.04105432,-0.013412416,0.0331243,0.04686678,-0.044925548,-0.027199125,-0.021268714,0.048189852,-0.008699786,-0.04497781,0.012000322,0.032699678,0.047323357,-0.046533752,0.019069444,0.039941598,-0.023138702,-0.03493645,-0.036853872,0.030101392,-0.004285991,0.028951738,-0.022818161,-0.04546051,-0.029718637,-0.030369569,-0.007830154,-0.0096848495,0.04301722,0.0036780126,0.03170154,0.022759404,-0.0033167228,0.038863037,-0.016434848,0.025380585,0.049141917,0.010629665,0.0106810555,-0.04966389,-0.007590484,-0.024626529
Airline Name_Southwest Airlines  ,-0.030570567,-0.045915224,-0.008127414,0.04236198,0.0024760962,0.047530685,0.017146159,0.028869305,0.049524058,-0.048333075,-0.0421198,0.04493699,-0.009276699,0.030578721,0.048518945,-0.049007084,0.047885302,-0.010978449,9.214878e-05,0.008630861,0.047924113,-0.028491974,-0.03758081,0.015870783,-0.038745772,-0.009465121,0.017681647,-0.03431474,0.020719696,-0.0038511753,0.006865561,0.0017591827,-0.018787742,-0.008614086,0.033970248,-0.049231734,0.023233626,-0.02182138,-0.04475192,-0.023069395,-0.020238532,0.016516838,0.016730968,-0.0010922179,-0.013779759,-0.046405792,-0.037618876,0.017546806,-0.0053453073,0.010635175
Airline Name_Spirit Airlines,0.016431596,0.029636476,0.04259554,0.016513538,-0.0025183782,0.00029364973,0.030739617,-0.023236478,-0.021423554,0.010213591,0.026884828,-0.03737565,-0.043955732,0.01332799,-0.029128075,-0.024239946,-0.0013565905,0.028010298,-0.0058914907,-0.016690217,-0.030543959,-0.0033180006,-0.02036785,0.04611485,0.04022452,0.043283854,-0.015899945,0.015108239,-0.010485601,0.04838941,0.011627544,0.018699672,0.027106393,0.009460963,-0.045928527,0.014898781,0.017360184,-0.0022916086,0.02650131,0.048731852,-0.015292428,0.047848884,0.037431333,0.015393507,-0.04914203,0.0016829856,0.020047855,-0.047247984,-0.00907905,-0.012088645
Airline Name_Sun Country Airlines Inc  ,-0.004313588,-0.00379337,0.042569567,0.029634122,0.026942205,0.043762673,0.028216664,0.0413366,0.009561013,0.005304873,0.019310024,0.008588754,-0.038594365,-0.023581803,-0.0157714,-0.018367432,-0.02929536,0.0073469877,0.041876767,0.016555872,0.034480873,-0.012038529,-0.0066635385,0.01938342,0.008204542,-0.030389477,-0.013572276,0.033854913,-0.036456667,0.017460678,-0.034280434,0.017470624,0.007826041,0.018277492,-0.0037381165,-0.03757491,-0.0340073,0.0012498721,0.025501523,0.04008999,-0.039772354,0.028944302,0.021738198,0.04791559,-0.0028109923,-0.040929485,0.019088518,-0.012306608,-0.007192027,-0.0022795573
Airline Name_SunWing Airlines,-0.034054182,0.0052525774,-0.03862535,-0.017366827,0.045840893,-0.015087772,-0.034567226,-0.0029985309,-0.010363974,-0.04748564,0.024436962,0.0028812774,0.020542812,0.0427035,0.0146107115,0.016844723,-0.01793022,-0.0068953745,-0.03278227,-0.048427667,0.010382868,0.036324475,0.03733405,-0.0035275593,-0.03871236,-0.04805839,0.04116601,0.040274773,-0.043858375,-0.02066468,-0.025892628,0.048348937,-0.013421439,-0.0028396845,0.046183,0.030551065,0.045969177,-0.0105589405,0.0015870929,-0.04289503,-0.03908174,0.024091627,-0.037067212,0.043391977,-0.048538733,0.012443267,0.029701773,0.04025581,-0.04499501,-0.021390487
Airline Name_Swiss Air  ,-0.034914304,0.026755933,0.035135258,-0.026267195,0.03336828,-0.014009416,-0.028548468,-0.037987508,-0.0017368197,0.028125156,-0.048929192,0.030513775,-0.041083,-0.034637522,-0.04567493,-0.0072243437,-0.04642594,0.005274631,-0.04210782,-0.0054204576,0.010389604,-0.011006165,0.027668145,-0.007054843,-0.015508782,0.006307207,0.0137862675,-0.00261458,0.027798805,-0.034813654,0.046210255,0.031987477,-0.037118115,0.012574207,0.04095448,-0.025840044,0.014801931,-0.03813497,-0.020482326,-0.029225577,-0.0044209473,-0.03476665,0.026562575,0.026354197,-0.010352589,0.0250541,0.013166081,0.022865485,-0.04485326,0.03682765
Airline Name_TAM airlines,0.010529507,-0.039810337,-0.0060496703,0.04934803,-0.04954752,0.04197531,0.040581357,-0.029754544,0.018111978,-0.038767267,0.0022743829,0.006132029,-0.0151978135,0.04661124,-0.042909946,-0.03924501,-0.006553985,-0.015008509,0.030661214,0.01954091,-0.039506517,-0.041014552,0.047662426,0.004253529,0.036086645,0.0018846765,-0.03272654,0.009461343,-0.0297022,-0.014477324,0.035747398,-0.013253652,-0.016742658,-0.04939225,-0.01839421,0.04733968,0.034692597,-0.013540912,0.019052867,-0.020450866,0.04198451,0.015806641,0.0006948821,-0.033656836,-0.010479163,-0.02777164,0.033256713,-0.04030957,0.0023516528,0.010256946
Airline Name_TAP Portugal,0.035163235,0.0058568604,0.033160273,0.0063163526,-0.048834708,0.026765179,0.033584166,-0.019412471,0.010252811,-0.0028806701,0.041702118,0.017697204,-0.019875003,-0.008574225,0.041821685,-0.038613785,-0.02860409,0.025501002,0.0019493587,-0.045741845,0.0043781996,0.012641933,0.0048880205,0.0021999702,-0.0316208,0.025375102,-0.029938137,-0.019508481,0.03263751,0.026773166,-0.0035950057,-0.016337253,-0.041492403,0.0067919865,0.04379085,-0.044648495,-0.04678464,-0.0078163035,-0.025083352,-0.036982514,0.022046875,0.019484628,0.03590602,-0.038164236,0.011164736,-0.02038045,0.011246253,-0.018759418,-0.026364936,0.0322044
Airline Name_Transaero Airlines,-0.04891509,-0.018520247,0.003498543,-0.040115703,0.018899944,0.01816262,-0.019104052,-0.008544553,-0.042572226,-0.010968365,0.016981605,0.026312832,-0.008761905,-0.035620164,0.0047507174,-0.037311733,0.01042676,0.007092513,-0.018916667,0.04054996,-0.040625285,0.036561403,0.0073573366,0.048835304,0.04931699,-0.04990114,-0.007460974,-0.0126004815,0.022548381,0.017930318,-0.02669754,-0.04755299,0.044942606,-0.038372956,-0.024939239,-0.03773253,0.005209662,-0.049770962,0.030119661,0.021609727,0.014729749,0.039851654,-0.03737079,-0.021937026,0.016026106,-0.027826859,-0.034393143,-0.022955049,-0.04618564,-0.011661433
Airline Name_Turkish Airlines  ,-0.0003282316,-0.031109525,0.02495959,-0.037844278,-0.014668167,0.009152092,0.028735552,-0.01773522,-0.013727166,0.035699163,-0.01676606,-0.03219702,0.028425764,-0.04673618,-0.0058361664,-0.021884395,0.015376773,-0.025507247,-0.044956494,0.012081493,-0.018064607,-0.02970221,-0.032525264,0.01636951,0.011294376,-0.04639056,-0.04542023,-0.01876824,-0.036105014,-0.038661133,-0.04916538,0.041164782,-0.03383901,0.030841913,-0.04490899,-0.036613297,-0.026289,-0.009374559,-0.024589205,-0.019958818,-0.022886146,0.02323765,0.0014847033,-0.017585494,-0.036859013,0.017286684,0.029045675,0.011280261,-0.03545333,-0.022742951
Airline Name_UAL  ,0.0062247515,-0.04605651,-0.030880118,0.019682202,0.005226098,0.0027145743,0.02729341,0.00026046112,0.022481155,0.034205567,-0.020172572,-0.03516692,-0.013926804,-0.043831386,-0.039990198,0.00059411675,-0.01686884,-0.0057001933,0.021538567,-0.0058054104,-0.04881549,0.027968083,-0.013882469,0.012602601,0.04500899,-0.015845813,0.010168113,-0.011778213,0.03183205,0.03995646,0.02423263,-0.012870919,-0.022773338,0.00618466,-0.004030276,-0.031848192,-0.028312886,-0.012170792,0.010445438,-0.013109505,0.020433094,-0.037253596,0.013492968,0.029415693,0.04841042,-0.045413412,0.03056692,0.025126088,0.0036243573,0.0048530586
Airline Name_US Express,0.009668924,-0.04619148,-0.048445594,0.032045845,-0.019783234,0.041957114,0.026075494,0.02355564,0.04708198,0.044545863,-0.021273661,-0.017748855,-0.013853718,-0.017965056,0.04037526,0.03163706,-0.045164477,0.020166788,-0.044537377,0.017057966,-0.020278467,-0.03720628,0.019537214,0.0470368,0.00977812,0.014827285,-0.036194574,-0.011195637,-0.010391496,0.023320641,-0.020149946,0.04581337,-1.565367e-05,0.012486469,-0.009641983,-0.048912954,0.013518561,0.009623814,-0.017398428,-0.035543274,-0.026962364,-0.047633898,0.01923063,0.048452113,-0.04246285,-0.016767632,0.0034484267,0.01642206,0.022398245,-0.0035938136
Airline Name_USAir  ,0.017212417,0.023617808,0.0008267276,0.041275147,0.006128967,-0.034001935,-0.032649565,-0.021325672,0.005637396,0.005883526,-0.02180599,0.010873713,-0.036410153,-0.034278333,0.04227945,-0.010584772,-0.04508349,0.021803271,-0.0019669756,0.0018609539,0.04381687,0.039036896,-0.0320454,0.018809188,0.0023073182,0.011241149,-0.013773322,0.042988632,0.0037933365,-0.0124276765,0.011545192,0.04119761,-0.010959946,-0.019546796,-0.039941274,-0.035541095,0.011085786,-0.03863752,0.044329856,0.035440136,0.036511425,-0.02542293,-0.0007433407,0.016765896,-0.04907749,-0.0038130768,0.011378266,-0.04602138,-0.020563662,0.049208906
Airline Name_V Australia,-0.000636518,-0.040853344,0.012358345,-0.026628245,-0.017632939,0.020571496,-0.045743883,0.019085158,-0.0032030717,-0.025651896,0.036544394,-0.026859427,-0.010494828,0.0019833073,-0.031769656,0.035852257,-0.041922785,0.0042305216,-0.031028522,0.014184345,-0.015835892,0.040394697,0.034050647,-0.0027902126,-0.04187237,-0.025355613,0.009806275,0.01825783,-0.028581178,-0.035878398,-0.029063715,0.048104916,0.04972155,0.039074812,0.010229241,-0.031160701,-0.017594852,0.0235782,0.034100782,-0.025952935,0.029212322,0.03324381,-0.047650028,-0.04762138,0.030805472,0.016617883,0.044630256,0.015814785,-0.045639303,0.046112094
Airline Name_Virgin America,-0.035073437,-0.038834415,0.049632456,-0.03250684,-0.046250273,0.018302832,-0.009319723,0.006589949,0.036699478,0.030414354,-0.011078764,0.021537963,0.037378024,0.024036717,0.0035630688,-0.00962802,-0.012016356,-0.047649454,-0.04410919,0.04499655,-0.040057756,0.037830207,0.017624523,-0.038256217,-0.0027453303,0.049915183,0.017036188,0.02038664,-0.0395013,-0.03714297,-0.04834763,0.011147223,0.036360096,-0.013831843,0.032592844,0.0459718,-0.026457394,0.018635157,-0.006932568,0.036495674,-0.020341909,0.011487376,-0.040410828,0.0490623,-0.0050666556,0.010703541,-0.020821357,-0.014647793,0.039786313,0.008639969
Airline Name_Virgin Atlantic,0.027495299,-0.007942341,-0.016671062,0.021854613,0.026726577,0.028585184,0.0073772185,0.004607998,-0.041667867,-0.0017184988,-0.04437354,-0.015279662,-0.03902048,-0.04207611,0.017758463,-0.019781495,0.043861393,0.044578616,0.007156275,-0.019420851,-0.011880338,0.026173662,0.0036735162,-0.02784512,-0.0390118,0.0014162175,-0.0011549108,0.0006152168,-0.030203557,0.0140252225,-0.04082694,0.034221973,-0.018624019,0.005794525,-0.0358683,-0.027887357,0.028911714,-0.036297835,-0.047293484,-0.042829525,0.028319929,0.030536715,0.0031816475,0.027787838,0.0030965097,-0.03301108,0.03775959,-0.01286719,-0.020422494,0.037191678
Airline Name_Virgin Express  ,0.043108393,-0.019180596,-0.0055130124,0.048073757,-0.015651226,-0.022555565,0.021234918,0.042842995,-0.011419751,-0.048965253,0.035673406,-0.046504367,0.012030233,0.015889574,0.044935647,0.03755546,0.046903502,-0.029239107,0.011193953,-0.03761865,0.0018725395,-0.034707237,-0.037439324,0.022655938,-0.014881004,0.00981617,-0.0030837879,-0.021909047,-0.041003622,0.041220937,0.012699153,0.0103627555,0.019197691,0.00012458488,0.021372054,0.008987021,-0.0149106495,-0.010783136,-0.026781429,0.010572113,-0.0067181103,-0.025399614,0.04626033,-0.016660906,0.019868854,-0.02950306,-0.03112979,0.014383826,-0.032698847,0.030192662
Airline Name_Volaris Airlines,0.040352438,-0.026983833,-0.014571715,0.03093597,-0.0073052756,-0.025640417,0.042568874,0.039121557,-0.030820763,-0.021058083,0.0035596713,-0.04977882,0.04669107,-0.0019479617,-0.029758884,-0.015342165,0.03535558,-0.048025895,-0.005220592,0.020296205,-0.02830267,-0.023355627,-0.048659503,-0.017312609,0.0029417388,0.04577906,-0.012634456,0.030816767,-0.049070336,-0.0012569427,0.016087476,-0.017811764,-0.022499336,-0.031586766,0.02566323,-0.0032593012,0.0080835335,0.045089986,0.037849966,-0.014410518,0.04640318,0.031461384,-0.015085161,0.005772721,-0.013440859,-0.03191819,-0.017596662,0.033097375,-0.044092834,0.047228362
Airline Name_Webjet,0.045637045,-0.026252557,-0.018953383,0.007286478,0.0028238073,0.0108110905,-0.03049109,-0.040754486,-0.032469798,0.04084568,0.044936005,0.0058883317,-0.028887153,0.011589516,0.031096648,0.040515948,0.033927176,-0.037638426,0.031077411,-0.031196404,-0.019430434,-0.034621786,0.006940175,-0.035710264,-0.043588627,-0.027792836,-0.038976777,-0.018952584,0.0030467138,0.00081962347,-0.039605856,0.032489788,-0.013429187,-0.012962699,0.033720147,0.026310813,0.047016863,-0.01094358,-0.010226749,-0.016087793,-0.036036633,0.0424803,-0.03088038,0.023571108,0.0014268756,-0.040453196,-0.04998205,0.016704116,0.015527967,-0.015357055
Airline Name_Westjet Airlines Ltd  ,0.03000338,0.004535008,-0.014771499,0.014951173,0.02287719,0.01861925,0.015725862,-0.010098349,-0.033889808,-0.037974525,-0.0011744872,-0.043772794,0.018921565,-0.03569957,-0.041915916,0.04864842,-0.03342797,0.027324464,0.030416284,-0.028606653,-0.018319082,-0.0047023073,0.03263059,-0.014692567,0.036787722,-0.010508049,-0.029697193,-0.015501417,0.047738146,-0.031416737,-0.0047440417,0.029075507,-0.018882716,-0.020781875,-0.043771055,0.028188575,-0.026274456,-0.026993288,-0.0047461763,0.04071076,0.024569262,-0.0052603967,0.019231055,-0.02320466,-0.04647584,-0.01201582,-0.027109755,-0.03458438,0.022075463,0.022641372
Airline Name_Xtra Airways,0.024890829,-0.029859781,-0.03321542,-0.028966034,-0.042702306,-0.020120716,-0.025923062,0.028259326,0.025306974,-0.04414648,-0.008133959,0.016048264,0.021913324,-0.010464869,0.005471386,0.010190703,-0.011021294,0.048370015,0.0023495667,0.029056344,-0.012908291,0.027632702,0.04769126,0.01248356,-0.03825041,-0.04087814,-0.0045734644,-0.022341251,-0.034574114,0.016384471,-0.028577125,0.033825066,-0.0056900755,0.00030988455,-0.04329083,0.027047697,-0.022595275,0.0026001446,0.026912715,0.045874786,0.04948089,-0.04357486,0.028488662,-0.008600879,-0.016619205,0.0006012544,-0.04448534,-0.033428386,0.03962784,-0.046660926
